DeletionFlag,StreetName,Address,ZipCode,X_COORD,Y_COORD
,PULASKI ST,21,06902,-73.543922,41.04423947
,CHARLES ST,65,06902,-73.50953492,41.04459937
,WILLOWBROOK AVE,124,06902,-73.51394941,41.04459257
,WASCUSSEE LN,68,06902,-73.51545502,41.04456445
,CHARLES ST,69,06902,-73.50935774,41.04458065
,CHARLES ST,73,06902,-73.50915947,41.04456001
,CHARLES ST,77,06902,-73.50893713,41.04453456
,ATLANTIC ST,759,06902,-73.54051366,41.04438626
,ATLANTIC ST,756,06902,-73.53986767,41.04436586
,LIPTON PL,14,06902,-73.54128752,41.04427928
,CHARLES ST,81,06902,-73.50871752,41.04451029
,ATLANTIC ST,761,06902,-73.54055027,41.04429561
,WILLOWBROOK AVE,127,06902,-73.51454449,41.04452063
,LEWELYN RD,30,06902,-73.51059059,41.04448581
,BAXTER AVE,198,06902,-73.56051025,41.04409882
,ATLANTIC ST,771,06902,-73.54062929,41.04420289
,SHIPPAN AVE,511,06902,-73.52488338,41.04417935
,LEWELYN RD,34,06902,-73.51040372,41.04443216
,FAIRFIELD AVE,240,06902,-73.55043728,41.04323055
,ARDMORE RD,35,06902,-73.56018868,41.04407606
,LIPTON PL,13,06902,-73.54133685,41.04420055
,WOODLAND AVE,6,06902,-73.54007585,41.04406908
,SOUNDVIEW CT,135,06902,-73.51306413,41.0443283
,ARDMORE RD,31,06902,-73.56000815,41.04406225
,LEWELYN RD,38,06902,-73.51022021,41.04433961
,WASCUSSEE LN,71,06902,-73.51607312,41.04438945
,ARDMORE RD,29,06902,-73.55979011,41.044111
,JACKSON ST,14,06902,-73.55204407,41.04410083
,PACIFIC ST,670,06902,-73.53736365,41.04422603
,LEWELYN RD,44,06902,-73.51002828,41.04431876
,WOODLAND AVE,10,06902,-73.53990741,41.044027
,JACKSON ST,10,06902,-73.55168873,41.04412442
,WILLOWBROOK AVE,133,06902,-73.51457168,41.04437962
,WALLACKS LN,47,06902,-73.50731539,41.04436458
,WILLOWBROOK AVE,134,06902,-73.51394254,41.04432179
,WASCUSSEE LN,72,06902,-73.51552812,41.0443536
,ATLANTIC ST,773,06902,-73.54068765,41.04405097
,WOODLAND AVE,14,06902,-73.53975386,41.04400066
,HENRY ST,171,06902,-73.53703468,41.04410139
,HENRY ST,175,06902,-73.53685116,41.04408292
,WEST AVE,281,06902,-73.55869699,41.04395639
,HENRY ST,181,06902,-73.53666939,41.04401656
,LEWELYN RD,13,06902,-73.51140533,41.0442687
,LUDLOW ST,390,06902,-73.53085195,41.04259704
,HENRY ST,185,06902,-73.53645841,41.04399537
,LIPTON PL,12,06902,-73.54150804,41.0439689
,HENRY ST,189,06902,-73.53629937,41.04405286
,HENRY ST,191,06902,-73.53620931,41.0440437
,LEWELYN RD,17,06902,-73.51118016,41.044234
,ATLANTIC ST,775,06902,-73.54077839,41.04395407
,HENRY ST,193,06902,-73.53609407,41.04403146
,FAIRFIELD AVE,223,06902,-73.55170821,41.0439946
,WILLOWBROOK AVE,137,06902,-73.51458629,41.04423388
,PACIFIC ST,648,06902,-73.53738938,41.04406735
,HENRY ST,195,06902,-73.53595024,41.04401718
,HENRY ST,199,06902,-73.53580755,41.04400221
,WASCUSSEE LN,78,06902,-73.51553664,41.04421031
,SOUNDVIEW CT,143,06902,-73.51312763,41.04412249
,LEWELYN RD,23,06902,-73.51097021,41.04420264
,HENRY ST,201,06902,-73.53566372,41.04398776
,PULASKI ST,4,06902,-73.5432017,41.04391611
,HENRY ST,207,06902,-73.53548496,41.04396961
,PULASKI ST,9,06902,-73.54348271,41.04387814
,CANAL ST,850,06902,-73.53196138,41.04370594
,PULASKI ST,18,06902,-73.54372573,41.04386993
,PULASKI ST,24,06902,-73.54393363,41.04393693
,HENRY ST,209,06902,-73.53531867,41.04395222
,LEWELYN RD,27,06902,-73.51079691,41.04414668
,WAVERLY PL,21,06902,-73.55353075,41.04384283
,PULASKI ST,32,06902,-73.54426754,41.04397698
,BAXTER AVE,27,06902,-73.55395623,41.04376013
,WEST AVE,286,06902,-73.55803952,41.04368752
,HENRY ST,213,06902,-73.53520684,41.0439415
,PULASKI ST,36,06902,-73.54472306,41.0439395
,WILLOWBROOK AVE,140,06902,-73.51397409,41.04411367
,HENRY ST,215,06902,-73.53507576,41.04388852
,HENRY ST,221,06902,-73.53488386,41.04393314
,BAXTER AVE,29,06902,-73.554262,41.04384969
,ATLANTIC ST,779,06902,-73.54088903,41.043856
,WAVERLY PL,19,06902,-73.55336634,41.04375289
,LEWELYN RD,31,06902,-73.51060725,41.04406783
,WASHINGTON BLVD,297,06902,-73.54243598,41.04390068
,LIPTON PL,10,06902,-73.54158663,41.04387604
,HENRY ST,223,06902,-73.53472441,41.04391931
,FAIRFIELD AVE,227,06902,-73.55172706,41.04386838
,WAVERLY PL,17,06902,-73.55318314,41.04374322
,WEST AVE,288,06902,-73.55793146,41.04342988
,SOUNDVIEW AVE,220,06902,-73.51623515,41.04390261
,SOUNDVIEW AVE,242,06902,-73.5149275,41.04396762
,SHIPPAN AVE,521,06902,-73.52443407,41.04377376
,SOUNDVIEW AVE,200,06902,-73.51697046,41.04394414
,SOUNDVIEW AVE,224,06902,-73.51599059,41.04399769
,SOUNDVIEW AVE,214,06902,-73.5164781,41.04392715
,WAVERLY PL,15,06902,-73.55303145,41.0437181
,HENRY ST,229,06902,-73.53445393,41.04392408
,WAVERLY PL,13,06902,-73.55283475,41.04369296
,HENRY ST,231,06902,-73.53431283,41.04387205
,WALLACKS LN,31,06902,-73.50731886,41.04385497
,SOUNDVIEW AVE,232,06902,-73.51555283,41.0440257
,PACIFIC ST,686,06902,-73.53750536,41.04385002
,WAVERLY PL,11,06902,-73.55266397,41.04367855
,WILLOWBROOK AVE,147,06902,-73.51466651,41.04387898
,HENRY ST,233,06902,-73.53420418,41.04386147
,HENRY ST,237,06902,-73.53411165,41.04376004
,LEWELYN RD,35,06902,-73.51041997,41.04401761
,WAVERLY PL,9,06902,-73.55248091,41.04366182
,HENRY ST,239,06902,-73.53397722,41.04388903
,WOODLAND AVE,42,06902,-73.53845043,41.04378419
,HENRY ST,243,06902,-73.53387461,41.04373748
,WAVERLY PL,7,06902,-73.55227335,41.04364201
,HENRY ST,245,06902,-73.5337425,41.04384551
,WASHINGTON BLVD,287,06902,-73.54243132,41.04379838
,LIPTON PL,6,06902,-73.54161957,41.04376545
,WAVERLY PL,5,06902,-73.55205432,41.04364274
,LEWELYN RD,39,06902,-73.51023014,41.04398182
,ARDMORE RD,50,06902,-73.56072956,41.04364062
,ARDMORE RD,42,06902,-73.56054607,41.04364021
,ARDMORE RD,24,06902,-73.55979999,41.04344566
,SOUNDVIEW AVE,328,06902,-73.51130381,41.04355248
,FAIRFIELD AVE,233,06902,-73.55172903,41.04373319
,HENRY ST,259,06902,-73.53321039,41.04384242
,ATLANTIC ST,785,06902,-73.54108455,41.04369009
,WILLOWBROOK AVE,146,06902,-73.51401632,41.04393098
,SOUNDVIEW AVE,288,06902,-73.51314162,41.04375477
,SOUNDVIEW AVE,276,06902,-73.51365512,41.04375108
,HARVARD AVE,151,06902,-73.56124647,41.04341051
,WASHINGTON BLVD,281,06902,-73.54242311,41.04367223
,LUDLOW ST,36,06902,-73.53719272,41.04359731
,ATLANTIC ST,784,06902,-73.54056963,41.04354008
,LUDLOW ST,40,06902,-73.5369982,41.0435688
,CEDAR ST,10,06902,-73.53447655,41.04375016
,ATLANTIC ST,791,06902,-73.54124541,41.0435875
,WOODLAND AVE,5,06902,-73.54023144,41.04359072
,FAIRFIELD AVE,241,06902,-73.55175082,41.04358895
,LUDLOW ST,42,06902,-73.53686894,41.04340997
,BAXTER AVE,36,06902,-73.55473493,41.04350447
,LUDLOW ST,56,06902,-73.53671689,41.0433894
,CEDAR ST,9,06902,-73.53484755,41.04370146
,BAXTER AVE,34,06902,-73.5545809,41.04348926
,WOODLAND AVE,9,06902,-73.54007925,41.04355884
,LUDLOW ST,66,06902,-73.53656937,41.04336932
,BAXTER AVE,32,06902,-73.55443936,41.04347705
,SOUNDVIEW AVE,334,06902,-73.51103447,41.04342562
,BAXTER AVE,30,06902,-73.55429647,41.04346485
,PACIFIC ST,690,06902,-73.53750899,41.0436327
,LUDLOW ST,74,06902,-73.53642504,41.0433499
,WOODLAND AVE,11,06902,-73.53992162,41.04352648
,WASHINGTON BLVD,273,06902,-73.54241079,41.04356884
,PACIFIC ST,695,06902,-73.53814643,41.04360136
,BAXTER AVE,28,06902,-73.55412863,41.04345025
,CEDAR ST,14,06902,-73.5344642,41.04367012
,BERKELEY ST,13,06902,-73.54440996,41.04358744
,BERKELEY ST,10,06902,-73.54398565,41.0435906
,LUDLOW ST,82,06902,-73.53628185,41.04333202
,WASHINGTON BLVD,274,06902,-73.54308249,41.04357431
,GREENWICH AVE,230,06902,-73.54764752,41.04355097
,DAVENPORT ST,17,06902,-73.54724814,41.04335288
,WILLOWBROOK AVE,152,06902,-73.51405633,41.04372864
,BAXTER AVE,26,06902,-73.55395081,41.04343521
,LUDLOW ST,90,06902,-73.5360665,41.04331084
,CEDAR ST,13,06902,-73.53479536,41.04356044
,WAVERLY PL,22,06902,-73.55359514,41.04340323
,WARSHAW PL,35,06902,-73.56043687,41.04329722
,WAVERLY PL,20,06902,-73.55341254,41.04327752
,LUDLOW ST,108,06902,-73.53581828,41.04318951
,WAVERLY PL,18,06902,-73.55321438,41.04339947
,LUDLOW ST,114,06902,-73.53564921,41.0431734
,ATLANTIC ST,795,06902,-73.54146055,41.04339488
,WAVERLY PL,16,06902,-73.55305488,41.04335763
,BROWN HOUSE RD,11,06902,-73.56193432,41.0430717
,WAVERLY PL,14,06902,-73.55287525,41.04334277
,LUDLOW ST,128,06902,-73.53542947,41.04313505
,PACIFIC ST,692,06902,-73.53753479,41.04347933
,BERKELEY ST,17,06902,-73.54442166,41.04346865
,CEDAR ST,18,06902,-73.53441034,41.04348164
,WAVERLY PL,12,06902,-73.55269629,41.04332739
,BERKELEY ST,16,06902,-73.54399135,41.04345693
,GREENWICH AVE,234,06902,-73.5477296,41.04342778
,CEDAR ST,17,06902,-73.53497283,41.04349218
,WASHINGTON BLVD,256,06902,-73.54296228,41.04327917
,WAVERLY PL,10,06902,-73.55251484,41.0433122
,WASHINGTON BLVD,269,06902,-73.54239214,41.04341126
,WAVERLY PL,8,06902,-73.55231504,41.04329679
,SOUNDVIEW AVE,211,06902,-73.51664033,41.04350769
,SOUNDVIEW AVE,217,06902,-73.516394,41.04350369
,PACIFIC ST,711,06902,-73.53956815,41.04300109
,WAVERLY PL,6,06902,-73.5521175,41.04328068
,SOUNDVIEW AVE,221,06902,-73.51614812,41.04349968
,SOUNDVIEW AVE,227,06902,-73.5159045,41.04349565
,CARTER DR,5,06902,-73.51565454,41.0434915
,FAIRFIELD AVE,243,06902,-73.55173555,41.04330752
,SOUNDVIEW AVE,241,06902,-73.51523528,41.04346412
,BERKELEY ST,19,06902,-73.54443728,41.04333097
,SOUNDVIEW AVE,247,06902,-73.51499258,41.04344104
,WOODLAND AVE,41,06902,-73.53870545,41.04324944
,CEDAR ST,19,06902,-73.5350007,41.04337911
,BERKELEY ST,20,06902,-73.54399058,41.04333116
,WALLACKS LN,17,06902,-73.50690893,41.04340336
,SOUNDVIEW AVE,253,06902,-73.51466429,41.04344273
,WOODLAND AVE,43,06902,-73.53852697,41.04321671
,CEDAR ST,24,06902,-73.53444461,41.04329802
,PACIFIC ST,701,06902,-73.53809091,41.04324051
,FAIRFIELD AVE,245,06902,-73.55175541,41.04317186
,PRESSPRICH ST,47,06902,-73.55362274,41.04319232
,SOUNDVIEW AVE,267,06902,-73.51413182,41.0433245
,BERKELEY ST,21,06902,-73.54437407,41.04322223
,PRESSPRICH ST,43,06902,-73.55344296,41.04316502
,GREENWICH AVE,240,06902,-73.54772734,41.04319132
,PRESSPRICH ST,41,06902,-73.55327168,41.04314791
,LUDLOW ST,142,06902,-73.53528207,41.04312251
,GREENWICH AVE,249,06902,-73.54832273,41.04311117
,SOUNDVIEW AVE,271,06902,-73.51387201,41.04327654
,PACIFIC ST,698,06902,-73.5377035,41.0432602
,PRESSPRICH ST,31,06902,-73.55291359,41.04312852
,BERKELEY ST,24,06902,-73.54394981,41.04314883
,WASHINGTON BLVD,225,06902,-73.54236408,41.04314691
,PRESSPRICH ST,29,06902,-73.55275927,41.04310812
,ATLANTIC ST,796,06902,-73.5408415,41.04310944
,SOUNDVIEW AVE,289,06902,-73.51349493,41.04321402
,PRESSPRICH ST,23,06902,-73.55260155,41.04309229
,PRESSPRICH ST,19,06902,-73.55243079,41.04307972
,PACIFIC ST,705,06902,-73.53824373,41.04315829
,LUDLOW ST,166,06902,-73.53468301,41.04301645
,ATLANTIC ST,811,06902,-73.54184381,41.0429893
,SOUNDVIEW DR,9,06902,-73.51317743,41.04316829
,PRESSPRICH ST,11,06902,-73.5520513,41.04304849
,GREENWICH AVE,246,06902,-73.54770913,41.04305422
,LUDLOW ST,41,06902,-73.53703408,41.04310175
,LUDLOW ST,178,06902,-73.53447524,41.04299293
,TUPPER DR,18,06902,-73.51645895,41.0432269
,SHIPPAN AVE,633,06902,-73.52476082,41.04309315
,CARTER DR,13,06902,-73.51587764,41.04321433
,SOUNDVIEW DR,4,06902,-73.51255947,41.04312494
,WILLOWBROOK AVE,169,06902,-73.51471927,41.04318453
,HARVARD AVE,163,06902,-73.56134128,41.04281802
,ATLANTIC ST,804,06902,-73.54050807,41.04272469
,BROWN HOUSE RD,23,06902,-73.56211297,41.04272499
,HARVARD AVE,180,06902,-73.56060339,41.04245462
,CARTER DR,14,06902,-73.51523275,41.04318555
,PACIFIC ST,704,06902,-73.53772353,41.0431554
,PACIFIC ST,707,06902,-73.53828234,41.04303485
,WARSHAW PL,40,06902,-73.56017367,41.0427541
,WASHINGTON BLVD,217,06902,-73.54236164,41.04298328
,KENILWORTH DR W,3,06902,-73.51212219,41.04315748
,DAVENPORT ST,19,06902,-73.54718785,41.042979
,LUDLOW ST,192,06902,-73.5342548,41.04295576
,BERKELEY ST,27,06902,-73.54434384,41.04296538
,WARSHAW PL,18,06902,-73.55953839,41.04273888
,FAIRFIELD AVE,249,06902,-73.55180318,41.04290636
,GREENWICH AVE,250,06902,-73.54745366,41.04289049
,CANAL ST,880,06902,-73.53186165,41.04267451
,LUDLOW ST,220,06902,-73.53376032,41.04285779
,LUDLOW ST,226,06902,-73.53364029,41.042843
,GREENWICH AVE,255,06902,-73.54821251,41.04283725
,LUDLOW ST,232,06902,-73.53352911,41.0428297
,WALLACKS LN,7,06902,-73.50692479,41.04297448
,LUDLOW ST,238,06902,-73.53342339,41.04281808
,ATLANTIC ST,813,06902,-73.54194076,41.04285555
,LUDLOW ST,244,06902,-73.5333181,41.04280525
,SOUNDVIEW AVE,321,06902,-73.51153838,41.04302473
,LUDLOW ST,250,06902,-73.53320466,41.04279247
,WATER ST,10,06902,-73.54403358,41.04249474
,LUDLOW ST,105,06902,-73.53574037,41.04288101
,DAVENPORT ST,21,06902,-73.54712151,41.04289009
,SOUNDVIEW AVE,329,06902,-73.51122032,41.04301185
,TUPPER DR,26,06902,-73.51657275,41.04303334
,CARTER DR,19,06902,-73.51590329,41.04302427
,LUDLOW ST,119,06902,-73.53533277,41.04276411
,WILLOWBROOK AVE,174,06902,-73.51413959,41.04296483
,WASHINGTON BLVD,215,06902,-73.5423924,41.04281369
,PACIFIC ST,712,06902,-73.53761787,41.04284079
,SOUNDVIEW AVE,335,06902,-73.5109583,41.04298358
,WEST AVE,317,06902,-73.5590353,41.0427126
,WILLOWBROOK AVE,171,06902,-73.51476503,41.04297032
,CARTER DR,20,06902,-73.5152398,41.0429788
,IRVING AVE,47,06902,-73.55307459,41.04261918
,FAIRFIELD AVE,280,06902,-73.55103912,41.04210599
,VASSAR AVE,56,06902,-73.55270312,41.0427206
,KENILWORTH DR W,9,06902,-73.51218689,41.04295445
,SOUNDVIEW DR,12,06902,-73.51264738,41.04290369
,SOUNDVIEW DR,17,06902,-73.5133613,41.04289311
,CEDAR ST,43,06902,-73.53499694,41.04266736
,DAVENPORT ST,27,06902,-73.54714985,41.04274288
,BROWN HOUSE RD,37,06902,-73.56246381,41.04231119
,VASSAR AVE,53,06902,-73.55227035,41.04267508
,GREENWICH AVE,258,06902,-73.54766237,41.04271237
,WALTER WHEELER DR,12,06902,-73.54120026,41.04262107
,LUDLOW ST,179,06902,-73.53424436,41.04260191
,MAGEE AVE,205,06902,-73.52792027,41.04248972
,FAIRFIELD AVE,255,06902,-73.55182272,41.04265165
,TUPPER DR,28,06902,-73.51653885,41.04283991
,CARTER DR,27,06902,-73.51590164,41.04278546
,WALTER WHEELER DR,18,06902,-73.54104374,41.04258733
,SHIPPAN AVE,614,06902,-73.52439855,41.04255507
,WALTER WHEELER DR,20,06902,-73.54088792,41.04255462
,VASSAR AVE,52,06902,-73.55272206,41.04258341
,CARTER DR,26,06902,-73.51532033,41.04277412
,ORLANDO AVE,14,06902,-73.55811031,41.04234185
,WILLOWBROOK AVE,178,06902,-73.51416896,41.04275706
,WALLACKS DR,9,06902,-73.5090354,41.04265433
,ORLANDO AVE,16,06902,-73.55792888,41.04232821
,WOODLAND PL,20,06902,-73.53713965,41.04239617
,STONE ST,28,06902,-73.53553126,41.04260382
,GREENWICH AVE,262,06902,-73.54764639,41.04259137
,VASSAR AVE,51,06902,-73.55226775,41.04255109
,SHIPPAN AVE,695,06902,-73.52596519,41.04256803
,KENILWORTH DR W,16,06902,-73.51161711,41.0427277
,MILTON ST,20,06902,-73.54899593,41.0425851
,ORCHARD ST,5,06902,-73.54940522,41.042545
,MILTON ST,16,06902,-73.54874147,41.0425537
,KENILWORTH DR W,15,06902,-73.51224744,41.04276484
,ORLANDO AVE,26,06902,-73.55758051,41.04230685
,WILLOWBROOK AVE,179,06902,-73.51489666,41.04266305
,MILTON ST,7,06902,-73.54835135,41.04251834
,SOUNDVIEW DR,21,06902,-73.51345096,41.04267607
,GREENWICH AVE,263,06902,-73.54803855,41.04253762
,ORLANDO AVE,32,06902,-73.55738909,41.04227915
,FAIRFIELD AVE,267,06902,-73.55184239,41.04251943
,LUDLOW ST,225,06902,-73.53368171,41.04259248
,ALLISON RD,14,06902,-73.5112798,41.04265052
,WOODLAND PL,24,06902,-73.53699437,41.04233576
,HARVARD AVE,200,06902,-73.56074654,41.04203962
,SHIPPAN AVE,703,06902,-73.52608512,41.04251627
,LUDLOW ST,231,06902,-73.5335723,41.04257625
,CEDAR ST,45,06902,-73.53505356,41.04256087
,WEST AVE,327,06902,-73.5592939,41.04233457
,LUDLOW ST,333,06902,-73.53197182,41.04173247
,ALLISON RD,20,06902,-73.51101211,41.04262228
,SOUNDVIEW AVE,411,06902,-73.50762612,41.04239236
,VASSAR AVE,48,06902,-73.55266878,41.04244016
,SHIPPAN AVE,640,06902,-73.52480604,41.04254544
,SHIPPAN AVE,705,06902,-73.52617306,41.04248119
,TUPPER DR,34,06902,-73.51650875,41.04265005
,CARTER DR,31,06902,-73.51595564,41.04263812
,WOODLAND PL,26,06902,-73.53682588,41.042245
,MAGEE AVE,224,06902,-73.52636313,41.04253243
,VASSAR AVE,47,06902,-73.55231671,41.04242624
,ORCHARD ST,9,06902,-73.54942946,41.04241336
,STONE ST,26,06902,-73.53580382,41.04246267
,KENILWORTH DR E,15,06902,-73.51038561,41.04257291
,SOUNDVIEW DR,22,06902,-73.51265116,41.04250129
,GREENWICH AVE,265,06902,-73.54808936,41.042429
,FAIRFIELD AVE,275,06902,-73.55186251,41.04238566
,ORCHARD ST,10,06902,-73.54894283,41.04242245
,SELLECK ST,77,06902,-73.55052239,41.0407272
,CARTER DR,32,06902,-73.51540458,41.04259255
,WOODLAND PL,30,06902,-73.53668676,41.04218832
,STONE ST,30,06902,-73.53564084,41.04240881
,IRVING AVE,41,06902,-73.55311641,41.04233447
,WILLOWBROOK AVE,184,06902,-73.5142058,41.04253518
,KENILWORTH DR E,12,06902,-73.50983184,41.04254439
,CEDAR ST,47,06902,-73.53507754,41.04244812
,KENILWORTH DR W,21,06902,-73.51230744,41.04256631
,DAVENPORT ST,39,06902,-73.54709449,41.04224706
,VASSAR AVE,44,06902,-73.5527129,41.04231922
,GREENWICH AVE,268,06902,-73.54765896,41.0423046
,GREENWICH AVE,267,06902,-73.54807442,41.04232798
,ORCHARD ST,12,06902,-73.54895063,41.04230009
,SEAVIEW AVE,3,06902,-73.52417007,41.04243157
,STONE ST,50,06902,-73.53489846,41.0421623
,WOODLAND PL,34,06902,-73.53652384,41.04212034
,FAIRFIELD AVE,277,06902,-73.55188322,41.04224588
,TUPPER DR,40,06902,-73.51640646,41.04243145
,STONE ST,52,06902,-73.53478794,41.04214796
,SOUNDVIEW DR,30,06902,-73.51289555,41.04228809
,CEDAR ST,49,06902,-73.53508043,41.04232143
,SOUNDVIEW DR,29,06902,-73.51352987,41.04238872
,CARTER DR,39,06902,-73.51603585,41.04238973
,STONE ST,54,06902,-73.53467289,41.04213314
,CARTER DR,36,06902,-73.51541191,41.04237722
,ORCHARD ST,15,06902,-73.54938974,41.04224472
,PACIFIC ST,724,06902,-73.53789143,41.04225721
,WILLOWBROOK AVE,191,06902,-73.5148155,41.04242328
,STONE ST,56,06902,-73.53455511,41.04211697
,ATLANTIC ST,2187,06902,-73.54339647,41.0418868
,STONE ST,58,06902,-73.53443892,41.04210113
,WOODLAND PL,38,06902,-73.53631251,41.04218662
,GREENWICH AVE,273,06902,-73.54805264,41.04219664
,GREENWICH AVE,274,06902,-73.54756647,41.04219902
,WEST AVE,336,06902,-73.55857839,41.04211493
,HARVARD AVE,201,06902,-73.56156271,41.04203525
,STONE ST,60,06902,-73.53432771,41.04208594
,WOODLAND PL,54,06902,-73.53570423,41.0420414
,WALLACKS DR,24,06902,-73.50796414,41.04188719
,STONE ST,62,06902,-73.53421628,41.04207007
,TUPPER DR,45,06902,-73.51699758,41.04232355
,ORLANDO AVE,9,06902,-73.55834196,41.04208744
,ORCHARD ST,14,06902,-73.54901851,41.04219589
,WEST AVE,339,06902,-73.55938062,41.04200014
,VASSAR AVE,39,06902,-73.5522759,41.04213762
,STONE ST,66,06902,-73.53408916,41.04205133
,KENILWORTH DR W,27,06902,-73.51236629,41.04236676
,ORLANDO AVE,13,06902,-73.55809258,41.04205133
,WILLOWBROOK AVE,192,06902,-73.5141963,41.04230986
,STONE ST,68,06902,-73.53397455,41.04203582
,FAIRFIELD AVE,279,06902,-73.55190397,41.0421085
,IRVING AVE,33,06902,-73.55371629,41.04208837
,STONE ST,70,06902,-73.5338508,41.04201424
,ORLANDO AVE,17,06902,-73.55794779,41.04198582
,PACIFIC ST,726,06902,-73.53796493,41.0421332
,KENILWORTH DR W,28,06902,-73.51176896,41.04226216
,ORLANDO AVE,23,06902,-73.55775282,41.04200451
,SEAVIEW AVE,23,06902,-73.52397647,41.0422368
,BROWN HOUSE RD,49,06902,-73.56243667,41.04153942
,IRVING AVE,35,06902,-73.55319371,41.04212866
,ORCHARD ST,19,06902,-73.54940516,41.04207914
,KENILWORTH DR E,22,06902,-73.50988925,41.04225925
,TUPPER DR,46,06902,-73.51643209,41.04222424
,ORLANDO AVE,25,06902,-73.55757704,41.04199769
,VASSAR AVE,36,06902,-73.55279614,41.0420475
,BEACH VIEW DR,5,06902,-73.51139959,41.04221814
,WOODLAND PL,9,06902,-73.53758019,41.04207478
,GREENWICH AVE,278,06902,-73.54755437,41.04205847
,ORLANDO AVE,29,06902,-73.5573265,41.04189999
,ORCHARD ST,20,06902,-73.54896866,41.04205157
,GREENWICH AVE,275,06902,-73.54797907,41.04203865
,CARTER DR,45,06902,-73.51602738,41.04220553
,WALLACKS DR,25,06902,-73.50914707,41.042105
,WALLACKS DR,36,06902,-73.50707539,41.04186009
,VASSAR AVE,37,06902,-73.55230155,41.04195646
,WEST AVE,338,06902,-73.55859019,41.04191857
,CARTER DR,46,06902,-73.51546091,41.04218239
,WILLOWBROOK AVE,195,06902,-73.51493886,41.04216085
,FAIRFIELD AVE,283,06902,-73.55192301,41.04198005
,BEACH VIEW DR,6,06902,-73.51086356,41.04214362
,WOODLAND PL,15,06902,-73.53741899,41.04200951
,PACIFIC ST,730,06902,-73.53803616,41.04200868
,IRVING AVE,31,06902,-73.55373525,41.04195324
,INGALL ST,14,06902,-73.52424832,41.04184639
,SOUNDVIEW DR,37,06902,-73.5135682,41.04213391
,SOUNDVIEW DR,38,06902,-73.51294363,41.042079
,KENILWORTH DR W,33,06902,-73.51242273,41.04217477
,ORCHARD ST,21,06902,-73.54944733,41.04194048
,KENILWORTH DR E,27,06902,-73.51048323,41.04209618
,IRVING AVE,29,06902,-73.5531758,41.04193093
,VASSAR AVE,32,06902,-73.55288043,41.04192176
,SELLECK ST,75,06902,-73.55032206,41.04070339
,SELLECK ST,331,06902,-73.56164769,41.04163478
,WOODLAND PL,21,06902,-73.53726185,41.04194249
,GREENWICH AVE,280,06902,-73.54753774,41.04195785
,TUPPER DR,55,06902,-73.51702607,41.04208697
,WILLOWBROOK AVE,200,06902,-73.5142295,41.04208766
,ORCHARD ST,22,06902,-73.54900343,41.04186299
,GREENWICH AVE,281,06902,-73.54800524,41.04188817
,TUPPER DR,50,06902,-73.5164615,41.04200509
,SELLECK ST,311,06902,-73.56106473,41.04151085
,FAIRFIELD AVE,285,06902,-73.55194103,41.04186036
,SELLECK ST,305,06902,-73.56067038,41.04161642
,PACIFIC ST,734,06902,-73.53810552,41.0418792
,WOODLAND PL,25,06902,-73.53710337,41.04187703
,SELLECK ST,303,06902,-73.56043353,41.04165593
,SELLECK ST,297,06902,-73.56021483,41.04166932
,SELLECK ST,293,06902,-73.55997094,41.04167946
,IRVING AVE,25,06902,-73.55319545,41.04179716
,SELLECK ST,289,06902,-73.5597538,41.04167242
,VASSAR AVE,30,06902,-73.5528311,41.04179475
,WEST AVE,349,06902,-73.55954128,41.0416422
,E WALNUT ST,6,06902,-73.53770942,41.04190272
,GREENWICH AVE,284,06902,-73.5475221,41.04180856
,CARTER DR,51,06902,-73.51608112,41.04197736
,CARTER DR,50,06902,-73.51551519,41.0419492
,WOODLAND PL,29,06902,-73.536946,41.04180967
,KENILWORTH DR E,30,06902,-73.50994837,41.04196518
,KENILWORTH DR W,38,06902,-73.51185864,41.04194153
,KENILWORTH DR W,39,06902,-73.51247919,41.04198364
,FAIRFIELD AVE,291,06902,-73.55190958,41.04170913
,E WALNUT ST,14,06902,-73.53764146,41.04168167
,ORCHARD ST,29,06902,-73.54943464,41.04173174
,ORCHARD ST,26,06902,-73.54907164,41.04171443
,WOODLAND PL,31,06902,-73.5367864,41.04174507
,BEACH VIEW DR,13,06902,-73.51147718,41.04191136
,GREENWICH AVE,287,06902,-73.54818117,41.04171775
,WILLOWBROOK AVE,205,06902,-73.51485726,41.0418629
,WILLOWBROOK AVE,206,06902,-73.51426255,41.04187147
,SOUNDVIEW DR,45,06902,-73.51361643,41.04185963
,IRVING AVE,17,06902,-73.55324128,41.04152529
,DAVENPORT ST,55,06902,-73.54691043,41.04171631
,TUPPER DR,67,06902,-73.51708391,41.04186032
,GREENWICH AVE,286,06902,-73.54755275,41.04170408
,E WALNUT ST,18,06902,-73.53748409,41.04161448
,WOODLAND PL,35,06902,-73.53662859,41.04167891
,BEACH VIEW DR,16,06902,-73.51089953,41.04185213
,ORCHARD ST,31,06902,-73.54961473,41.04161079
,TUPPER DR,60,06902,-73.51651903,41.04179876
,SOUNDVIEW DR,50,06902,-73.51304047,41.04174981
,FAIRFIELD AVE,293,06902,-73.55193878,41.04161246
,E WALNUT ST,22,06902,-73.53733147,41.04157101
,KENILWORTH DR E,37,06902,-73.51055801,41.04181977
,GREENWICH AVE,288,06902,-73.54754103,41.04161616
